Format Version,1.23,Take Name,Illuminance Optitrack_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 03.20.26.743,Capture Start Frame,1623671,Total Frames in Take,16332,Total Exported Frames,16332,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
5038,41.983000,0.030131,-0.918965,-0.168651,0.355179,-828.307888,1897.817949,-925.488182
5039,41.992000,0.029815,-0.918715,-0.169229,0.355579,-832.434076,1897.584144,-925.609130
5040,42.000000,0.029098,-0.918274,-0.169760,0.356522,-836.378148,1897.372385,-925.637347
5041,42.008000,0.028523,-0.917936,-0.169394,0.357610,-840.387605,1897.061338,-925.753153
5042,42.017000,0.028117,-0.917742,-0.169770,0.357964,-844.426440,1896.819374,-925.946914
5043,42.025000,0.027004,-0.917324,-0.169432,0.359279,-848.344231,1896.613148,-926.155351
5044,42.033000,0.026705,-0.916685,-0.169599,0.360849,-852.303367,1896.238128,-926.281054
5045,42.042000,0.026453,-0.916615,-0.169421,0.361128,-856.386588,1895.906922,-926.702787
5046,42.050000,0.025346,-0.916381,-0.169440,0.361793,-860.308952,1895.725236,-927.069379
5047,42.058000,0.023610,-0.916188,-0.169547,0.362348,-864.081087,1895.751575,-927.608024
5048,42.067000,0.023698,-0.915345,-0.169996,0.364258,-868.061561,1895.267356,-927.679202
5049,42.075000,0.023232,-0.915075,-0.169493,0.365200,-872.191843,1894.974917,-928.223002
5050,42.083000,0.022500,-0.914691,-0.169501,0.366203,-876.124967,1894.733828,-928.660895
5051,42.092000,0.021773,-0.914054,-0.170437,0.367399,-879.906319,1894.403708,-928.931368
5052,42.100000,0.020628,-0.913826,-0.170950,0.367795,-883.844514,1894.183320,-929.533400
5053,42.108000,0.019302,-0.913781,-0.170981,0.367964,-887.629485,1894.045488,-930.190048
5054,42.117000,0.018608,-0.913017,-0.170995,0.369885,-891.495223,1893.673008,-930.560209
5055,42.125000,0.018064,-0.912503,-0.171331,0.371022,-895.386011,1893.282963,-931.054945
5056,42.133000,0.016747,-0.912222,-0.171091,0.371884,-899.126947,1893.139405,-931.636941
5057,42.142000,0.016302,-0.911765,-0.171401,0.372881,-903.078551,1892.844921,-932.092056
5058,42.150000,0.015663,-0.911556,-0.171537,0.373358,-907.051324,1892.580234,-932.807620
5059,42.158000,0.015426,-0.910942,-0.171798,0.374742,-910.966257,1892.107662,-933.202180
5060,42.167000,0.015121,-0.910750,-0.171833,0.375206,-915.023625,1891.836289,-933.826198
5061,42.175000,0.014473,-0.910347,-0.172158,0.376059,-918.922026,1891.583418,-934.426973
5062,42.183000,0.014346,-0.909839,-0.172327,0.377214,-922.955265,1891.089294,-934.927178
5063,42.192000,0.013902,-0.909427,-0.172018,0.378364,-926.935367,1890.794945,-935.594283
5064,42.200000,0.013829,-0.909087,-0.172178,0.379110,-930.960770,1890.435299,-936.159142
5065,42.208000,0.013532,-0.908718,-0.172175,0.380005,-934.952575,1890.167208,-936.786879
5066,42.217000,0.013271,-0.908284,-0.173159,0.380605,-938.960551,1889.784108,-937.295629
5067,42.225000,0.013150,-0.907844,-0.173655,0.381433,-942.891905,1889.485284,-937.887268
5068,42.233000,0.012702,-0.907446,-0.172566,0.382887,-946.875977,1889.305444,-938.609790
5069,42.242000,0.012231,-0.906994,-0.172111,0.384175,-950.766604,1889.168232,-939.244286
5070,42.250000,0.011841,-0.906668,-0.171891,0.385054,-954.779026,1888.958272,-939.924070
5071,42.258000,0.012019,-0.905949,-0.172643,0.386403,-958.731640,1888.460140,-940.324019
5072,42.267000,0.011575,-0.905372,-0.174097,0.387115,-962.586674,1888.208106,-940.784605
5073,42.275000,0.010279,-0.904854,-0.173879,0.388459,-966.325931,1888.254812,-941.463223
5074,42.283000,0.009418,-0.904282,-0.173645,0.389914,-970.090329,1888.207680,-942.017169
5075,42.292000,0.008982,-0.903697,-0.174398,0.390943,-973.994321,1888.031175,-942.533584
5076,42.300000,0.008009,-0.902931,-0.174898,0.392507,-977.703535,1888.004501,-943.093940
5077,42.308000,0.007608,-0.902025,-0.174903,0.394590,-981.507881,1887.977394,-943.581015
5078,42.317000,0.007088,-0.901446,-0.175368,0.395716,-985.442356,1888.029466,-944.050423
5079,42.325000,0.005615,-0.901335,-0.176351,0.395556,-989.269772,1888.337108,-944.836371
5080,42.333000,0.005761,-0.900101,-0.176987,0.398072,-993.056275,1888.156426,-944.946607
5081,42.342000,0.005042,-0.899354,-0.176476,0.399993,-996.847378,1888.349227,-945.585691
5082,42.350000,0.005024,-0.898658,-0.176827,0.401399,-1000.789380,1888.383906,-946.027333
5083,42.358000,0.004201,-0.898086,-0.176459,0.402848,-1004.612121,1888.739002,-946.718111
5084,42.367000,0.003532,-0.897426,-0.176962,0.404101,-1008.420951,1888.945095,-947.112119
5085,42.375000,0.003386,-0.896784,-0.177322,0.405369,-1012.401553,1889.109950,-947.454352
5086,42.383000,0.002170,-0.896358,-0.177236,0.406356,-1016.153042,1889.453464,-948.056502
5087,42.392000,0.001084,-0.895919,-0.177248,0.407322,-1019.939071,1889.808582,-948.614386
5088,42.400000,0.000846,-0.895117,-0.177601,0.408928,-1023.852479,1889.926678,-948.793063
5089,42.408000,-0.000102,-0.894698,-0.177471,0.409902,-1027.670763,1890.299126,-949.173648
5090,42.417000,-0.001107,-0.894073,-0.177410,0.411289,-1031.416289,1890.773434,-949.491318
5091,42.425000,-0.001413,-0.893329,-0.177370,0.412917,-1035.257220,1891.089229,-949.676503
5092,42.433000,-0.001985,-0.892784,-0.177210,0.414160,-1039.089720,1891.549100,-949.790869
5093,42.442000,-0.003115,-0.892188,-0.176919,0.415560,-1042.885199,1892.176150,-949.943519
5094,42.450000,-0.003354,-0.891437,-0.177447,0.416942,-1046.724814,1892.554824,-949.786452
5095,42.458000,-0.003717,-0.890720,-0.177688,0.418368,-1050.545892,1893.034582,-949.739977
5096,42.467000,-0.003885,-0.889975,-0.178016,0.419809,-1054.364024,1893.452545,-949.595890
5097,42.475000,-0.003740,-0.889219,-0.178291,0.421294,-1058.264727,1893.805102,-949.337859
5098,42.483000,-0.004320,-0.888754,-0.178684,0.422102,-1062.065009,1894.335719,-949.219269
5099,42.492000,-0.005203,-0.888336,-0.179487,0.422630,-1065.771613,1894.905829,-948.984886
5100,42.500000,-0.005024,-0.887695,-0.180085,0.423724,-1069.688362,1895.291331,-948.615170
5101,42.508000,-0.004792,-0.886887,-0.180131,0.425395,-1073.466916,1895.680111,-948.296875
5102,42.517000,-0.004530,-0.886216,-0.180593,0.426599,-1077.274108,1896.022614,-947.873935
5103,42.525000,-0.004485,-0.885584,-0.180949,0.427760,-1081.081346,1896.446678,-947.537263
5104,42.533000,-0.004741,-0.885444,-0.181294,0.427901,-1084.928913,1896.999214,-947.346788
5105,42.542000,-0.004635,-0.885149,-0.181546,0.428404,-1088.769736,1897.430755,-947.046974
5106,42.550000,-0.004498,-0.884261,-0.181860,0.430105,-1092.504036,1897.789796,-946.499771
5107,42.558000,-0.004437,-0.883893,-0.182031,0.430787,-1096.297198,1898.198375,-946.167858
5108,42.567000,-0.004548,-0.883651,-0.182095,0.431256,-1100.085557,1898.606893,-945.887180
5109,42.575000,-0.004573,-0.883192,-0.182370,0.432079,-1103.868808,1899.009374,-945.536780
5110,42.583000,-0.005193,-0.882777,-0.182704,0.432778,-1107.567091,1899.505160,-945.127202
5111,42.592000,-0.004996,-0.882359,-0.182668,0.433648,-1111.493666,1899.841069,-944.771257
5112,42.600000,-0.005072,-0.882161,-0.182612,0.434072,-1115.421460,1900.207356,-944.395829
5113,42.608000,-0.005789,-0.881363,-0.182997,0.435521,-1119.054890,1900.597946,-943.813805
5114,42.617000,-0.006120,-0.881128,-0.183029,0.435977,-1122.916202,1901.035507,-943.356925
5115,42.625000,-0.005759,-0.880521,-0.182932,0.437248,-1126.782543,1901.352652,-942.789584
5116,42.633000,-0.006387,-0.879959,-0.183076,0.438309,-1130.547443,1901.791157,-942.113404
5117,42.642000,-0.006580,-0.879475,-0.183223,0.439215,-1134.373314,1902.251415,-941.538998
5118,42.650000,-0.006282,-0.879057,-0.183239,0.440049,-1138.324832,1902.591370,-940.857029
5119,42.658000,-0.006499,-0.878329,-0.183226,0.441502,-1142.058910,1902.958955,-940.170638
5120,42.667000,-0.006527,-0.877828,-0.183593,0.442345,-1145.941482,1903.161758,-939.334728
5121,42.675000,-0.005963,-0.877002,-0.184125,0.443768,-1149.829945,1903.189176,-938.343340
5122,42.683000,-0.006625,-0.876389,-0.184500,0.444812,-1153.520799,1903.428814,-937.480578
5123,42.692000,-0.007684,-0.875861,-0.185241,0.445528,-1157.230319,1903.657246,-936.666445
5124,42.700000,-0.008473,-0.875502,-0.185591,0.446072,-1161.057145,1903.883871,-935.834625
5125,42.708000,-0.008689,-0.874645,-0.186401,0.447410,-1164.867027,1904.078175,-934.785364
5126,42.717000,-0.009411,-0.874165,-0.186099,0.448458,-1168.649142,1904.368727,-933.945997
5127,42.725000,-0.010026,-0.873936,-0.186145,0.448872,-1172.548675,1904.626247,-933.139724
5128,42.733000,-0.009999,-0.873155,-0.186141,0.450390,-1176.322270,1904.653704,-932.002625
5129,42.742000,-0.010168,-0.872477,-0.187133,0.451288,-1180.276285,1904.543162,-930.893225
5130,42.750000,-0.010996,-0.872233,-0.187383,0.451637,-1184.163663,1904.614267,-929.876077
5131,42.758000,-0.011619,-0.872008,-0.187458,0.452025,-1188.124329,1904.750836,-928.854869
5132,42.767000,-0.012087,-0.871514,-0.187292,0.453034,-1192.042629,1904.866949,-927.884521
5133,42.775000,-0.012127,-0.871195,-0.187312,0.453638,-1196.042398,1904.785282,-926.700635
5134,42.783000,-0.012874,-0.870839,-0.187574,0.454191,-1199.950176,1904.735449,-925.571190
5135,42.792000,-0.012307,-0.870255,-0.187336,0.455423,-1204.051768,1904.546557,-924.289070
5136,42.800000,-0.012281,-0.869916,-0.186531,0.456402,-1208.319287,1904.552546,-923.248675
5137,42.808000,-0.012967,-0.869962,-0.186716,0.456218,-1212.389036,1904.570622,-922.023779
5138,42.817000,-0.012855,-0.869756,-0.186561,0.456678,-1216.692500,1904.473330,-920.763796
5139,42.825000,-0.012652,-0.869233,-0.186474,0.457714,-1220.909904,1904.305644,-919.309083
5140,42.833000,-0.012325,-0.868769,-0.185947,0.458816,-1225.134425,1904.195366,-918.065717
5141,42.842000,-0.012500,-0.868443,-0.186093,0.459369,-1229.327362,1904.127337,-916.658483
5142,42.850000,-0.013268,-0.868233,-0.186543,0.459561,-1233.586992,1904.075178,-915.214395
5143,42.858000,-0.013901,-0.867837,-0.186725,0.460218,-1237.812061,1904.075040,-913.748020
5144,42.867000,-0.014058,-0.867698,-0.186924,0.460393,-1242.179827,1904.021888,-912.246884
5145,42.875000,-0.013606,-0.867109,-0.186392,0.461730,-1246.633750,1904.016542,-910.625564
5146,42.883000,-0.014038,-0.866410,-0.186993,0.462785,-1250.869638,1903.972200,-908.864844
5147,42.892000,-0.014677,-0.866064,-0.186751,0.463510,-1255.100139,1903.995677,-907.248456
5148,42.900000,-0.014558,-0.865578,-0.187555,0.464097,-1259.550657,1903.744300,-905.339387
5149,42.908000,-0.014585,-0.865261,-0.187529,0.464697,-1263.987965,1903.707085,-903.671546
5150,42.917000,-0.014618,-0.864622,-0.186949,0.466116,-1268.371734,1903.719593,-901.895268
5151,42.925000,-0.014937,-0.864289,-0.186450,0.466925,-1272.794307,1903.758444,-900.087016
5152,42.933000,-0.015170,-0.864171,-0.187498,0.466714,-1277.168480,1903.458654,-898.127100
5153,42.942000,-0.016186,-0.863913,-0.187389,0.467201,-1281.389760,1903.375623,-896.297860
5154,42.950000,-0.017065,-0.864253,-0.187039,0.466682,-1285.782025,1903.345161,-894.603516
5155,42.958000,-0.017384,-0.863472,-0.187184,0.468055,-1289.974625,1903.131406,-892.519940
5156,42.967000,-0.017581,-0.864062,-0.187197,0.466953,-1294.583642,1902.911485,-890.693344
5157,42.975000,-0.017957,-0.863483,-0.187277,0.467977,-1298.793395,1902.679937,-888.579999
5158,42.983000,-0.019062,-0.863709,-0.187214,0.467541,-1303.108415,1902.604350,-886.675442
5159,42.992000,-0.019991,-0.863962,-0.186989,0.467124,-1307.470346,1902.564000,-884.732598
5160,43.000000,-0.021052,-0.863584,-0.186955,0.467790,-1311.704428,1902.537438,-882.568355
5161,43.008000,-0.021192,-0.863354,-0.186475,0.468400,-1316.050290,1902.419248,-880.448229
5162,43.017000,-0.021497,-0.863048,-0.186806,0.468816,-1320.445024,1902.167723,-878.106127
5163,43.025000,-0.022017,-0.862732,-0.187200,0.469218,-1324.758516,1902.020064,-875.722634
5164,43.033000,-0.022664,-0.862808,-0.186920,0.469159,-1329.171914,1901.957513,-873.575273
5165,43.042000,-0.023322,-0.862721,-0.186999,0.469254,-1333.580322,1901.895373,-871.248264
5166,43.050000,-0.024752,-0.862506,-0.186432,0.469802,-1337.788545,1901.993440,-869.053714
5167,43.058000,-0.025512,-0.862777,-0.185890,0.469479,-1342.205405,1902.019599,-866.855492
5168,43.067000,-0.026151,-0.862252,-0.185951,0.470383,-1346.635706,1901.809888,-864.314365
5169,43.075000,-0.027353,-0.861720,-0.186037,0.471255,-1350.773560,1901.776342,-861.854971
5170,43.083000,-0.028905,-0.862061,-0.185628,0.470698,-1355.273573,1901.961445,-859.615227
5171,43.092000,-0.029063,-0.861999,-0.185602,0.470813,-1359.962690,1901.882908,-857.084667
5172,43.100000,-0.030187,-0.861946,-0.184845,0.471137,-1364.386546,1902.190099,-854.736420
5173,43.108000,-0.031590,-0.862047,-0.184651,0.470937,-1368.887740,1902.440854,-852.365575
5174,43.117000,-0.031817,-0.861768,-0.184945,0.471316,-1373.475817,1902.471209,-849.785288
5175,43.125000,-0.032625,-0.861495,-0.184381,0.471980,-1378.026922,1902.659866,-847.253576
5176,43.133000,-0.032995,-0.861628,-0.184099,0.471823,-1382.727113,1902.923576,-844.802057
5177,43.142000,-0.032893,-0.861726,-0.183856,0.471745,-1387.559454,1903.016556,-842.337077
5178,43.150000,-0.032951,-0.861102,-0.183499,0.473018,-1392.094593,1903.031111,-839.720085
5179,43.158000,-0.033492,-0.861097,-0.183236,0.473091,-1396.601013,1903.203099,-837.411097
5180,43.167000,-0.033989,-0.861100,-0.182774,0.473229,-1401.196628,1903.322286,-835.003957
5181,43.175000,-0.033617,-0.860819,-0.182129,0.474014,-1405.823693,1903.278911,-832.588450
5182,43.183000,-0.034215,-0.861178,-0.181677,0.473492,-1410.437337,1903.472768,-830.456574
5183,43.192000,-0.034618,-0.860572,-0.180794,0.474901,-1414.749551,1903.532486,-828.092733
5184,43.200000,-0.035147,-0.860810,-0.179895,0.474772,-1419.285132,1903.707765,-825.994688
5185,43.208000,-0.035348,-0.861052,-0.178948,0.474676,-1423.863224,1903.901174,-823.906474
5186,43.217000,-0.035284,-0.860861,-0.177513,0.475566,-1428.297250,1904.030779,-821.804705
5187,43.225000,-0.035264,-0.860700,-0.176620,0.476191,-1432.647354,1904.140968,-819.640294
5188,43.233000,-0.035761,-0.860570,-0.176204,0.476543,-1436.865404,1904.209786,-817.511230
5189,43.242000,-0.035768,-0.860762,-0.175275,0.476537,-1441.177358,1904.314292,-815.485529
5190,43.250000,-0.035983,-0.860193,-0.174812,0.477718,-1445.254709,1904.303703,-813.283803
5191,43.258000,-0.036678,-0.860153,-0.173369,0.478262,-1449.402694,1904.481593,-811.345798
5192,43.267000,-0.036478,-0.859826,-0.172775,0.479080,-1453.490758,1904.517305,-809.165918
5193,43.275000,-0.036641,-0.859714,-0.172009,0.479543,-1457.563679,1904.577187,-807.145319
5194,43.283000,-0.037182,-0.859355,-0.171662,0.480270,-1461.494575,1904.640230,-805.005454
5195,43.292000,-0.037914,-0.858851,-0.170882,0.481390,-1465.241241,1904.704972,-802.881557
5196,43.300000,-0.038266,-0.858665,-0.170932,0.481677,-1469.117165,1904.682836,-800.791342
5197,43.308000,-0.038460,-0.858527,-0.170926,0.481909,-1472.957659,1904.691295,-798.674489
5198,43.317000,-0.038868,-0.858353,-0.170430,0.482362,-1476.779925,1904.769263,-796.581180
5199,43.325000,-0.039120,-0.858170,-0.170363,0.482690,-1480.523357,1904.760584,-794.470468
5200,43.333000,-0.038882,-0.857611,-0.170216,0.483755,-1484.172898,1904.623291,-792.234595
5201,43.342000,-0.039468,-0.857371,-0.170366,0.484079,-1487.694595,1904.656520,-790.201949
5202,43.350000,-0.039502,-0.857195,-0.170375,0.484385,-1491.295153,1904.594503,-788.148538
5203,43.358000,-0.039921,-0.857077,-0.170762,0.484423,-1494.829354,1904.540307,-786.141016
5204,43.367000,-0.040241,-0.857215,-0.170768,0.484150,-1498.389319,1904.542199,-784.273681
5205,43.375000,-0.040417,-0.857531,-0.171055,0.483474,-1501.957521,1904.482790,-782.392150
5206,43.383000,-0.040585,-0.857571,-0.171078,0.483382,-1505.475322,1904.410824,-780.566636
5207,43.392000,-0.040145,-0.857863,-0.171456,0.482765,-1509.091932,1904.284740,-778.709491
5208,43.400000,-0.040256,-0.858121,-0.171372,0.482326,-1512.560142,1904.280101,-777.033460
5209,43.408000,-0.040560,-0.858080,-0.172221,0.482073,-1515.843787,1904.111271,-775.179573
5210,43.417000,-0.040121,-0.858288,-0.172381,0.481682,-1519.423748,1903.931392,-773.540721
5211,43.425000,-0.040238,-0.858564,-0.172234,0.481233,-1522.998688,1903.891189,-771.918140
5212,43.433000,-0.040006,-0.858595,-0.172555,0.481082,-1526.492622,1903.693682,-770.265022
5213,43.442000,-0.039655,-0.858586,-0.172517,0.481140,-1529.960891,1903.484210,-768.639631
5214,43.450000,-0.040141,-0.858954,-0.172932,0.480293,-1533.562942,1903.503161,-767.197469
5215,43.458000,-0.038951,-0.858508,-0.173262,0.481068,-1537.241304,1903.154412,-765.454588
5216,43.467000,-0.038690,-0.858454,-0.172940,0.481303,-1540.674464,1902.954665,-764.035241
5217,43.475000,-0.037259,-0.858410,-0.172313,0.481719,-1544.469101,1902.577502,-762.533541
5218,43.483000,-0.035767,-0.857800,-0.171858,0.483078,-1548.243197,1902.141103,-760.915334
5219,43.492000,-0.036623,-0.858020,-0.172144,0.482521,-1551.563332,1902.138431,-759.746480
5220,43.500000,-0.037907,-0.858414,-0.172143,0.481722,-1554.787216,1902.233952,-758.720347
5221,43.508000,-0.038167,-0.858039,-0.172183,0.482354,-1558.230506,1902.053449,-757.430259
5222,43.517000,-0.037712,-0.857672,-0.171819,0.483172,-1561.806852,1901.780321,-756.140944
5223,43.525000,-0.037527,-0.857451,-0.171541,0.483677,-1565.406949,1901.574621,-754.915653
5224,43.533000,-0.037175,-0.856832,-0.171466,0.484826,-1568.940962,1901.274024,-753.572044
5225,43.542000,-0.036850,-0.856688,-0.171011,0.485266,-1572.605512,1901.008205,-752.497013
5226,43.550000,-0.036578,-0.856440,-0.170628,0.485858,-1576.224329,1900.772197,-751.389205
5227,43.558000,-0.036477,-0.856292,-0.170848,0.486049,-1579.865090,1900.496563,-750.296540
5228,43.567000,-0.036214,-0.856195,-0.170826,0.486248,-1583.515665,1900.248347,-749.186136
5229,43.575000,-0.035990,-0.855781,-0.170755,0.487018,-1587.081450,1900.006142,-748.076076
5230,43.583000,-0.035199,-0.855628,-0.170704,0.487363,-1590.795644,1899.655253,-747.036187
5231,43.592000,-0.034839,-0.854892,-0.170675,0.488688,-1594.308624,1899.325558,-745.791725
5232,43.600000,-0.035019,-0.854104,-0.170825,0.489998,-1597.685488,1899.075312,-744.689177
5233,43.608000,-0.034370,-0.853598,-0.170720,0.490962,-1601.381864,1898.643650,-743.617837
5234,43.617000,-0.034430,-0.853007,-0.171654,0.491658,-1604.983883,1898.307758,-742.426707
5235,43.625000,-0.033894,-0.853391,-0.172415,0.490762,-1608.973338,1898.013220,-741.523538
5236,43.633000,-0.033640,-0.853094,-0.172435,0.491289,-1612.847744,1897.687502,-740.492049
5237,43.642000,-0.034538,-0.852288,-0.172638,0.492553,-1616.483625,1897.517785,-739.503577
5238,43.650000,-0.034502,-0.851801,-0.172661,0.493390,-1620.119756,1897.300065,-738.590957
5239,43.658000,-0.034769,-0.851412,-0.172872,0.493968,-1623.690565,1897.103067,-737.714577
5240,43.667000,-0.034143,-0.850972,-0.172760,0.494808,-1627.442011,1896.676772,-736.874148
5241,43.675000,-0.034321,-0.850576,-0.173085,0.495362,-1631.085530,1896.356891,-736.071023
5242,43.683000,-0.033700,-0.849673,-0.173693,0.496740,-1634.776957,1895.797419,-735.060271
5243,43.692000,-0.033067,-0.849363,-0.173973,0.497216,-1638.631794,1895.352675,-734.295989
5244,43.700000,-0.032887,-0.849304,-0.174430,0.497168,-1642.582022,1895.002817,-733.737398
5245,43.708000,-0.032709,-0.848778,-0.174130,0.498182,-1646.399931,1894.621770,-733.156163
5246,43.717000,-0.032878,-0.848205,-0.174237,0.499108,-1650.207214,1894.258101,-732.532119
5247,43.725000,-0.032393,-0.847822,-0.174264,0.499780,-1654.158378,1893.826313,-732.070327
5248,43.733000,-0.032351,-0.847236,-0.173809,0.500935,-1658.011875,1893.464379,-731.653588
5249,43.742000,-0.032362,-0.847422,-0.174047,0.500536,-1662.125718,1893.078290,-731.431287
5250,43.750000,-0.032688,-0.846820,-0.173823,0.501611,-1665.899972,1892.698575,-731.159092
5251,43.758000,-0.033332,-0.846239,-0.173471,0.502670,-1669.780934,1892.372142,-731.008774
5252,43.767000,-0.033316,-0.846065,-0.172984,0.503131,-1673.881747,1891.983038,-730.883969
5253,43.775000,-0.033336,-0.845551,-0.172899,0.504023,-1677.844081,1891.521471,-730.809045
