Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 styro_solved,Take Notes,,Capture Frame Rate,120.000000,Export Frame Rate,120.000000,Capture Start Time,2026-05-09 04.28.53.531,Capture Start Frame,2116479,Total Frames in Take,17915,Total Exported Frames,17915,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z
17048,142.067000,-0.408438,0.780118,-0.365857,-0.301236,-2794.898255,1213.858608,-397.556474
17049,142.075000,-0.409588,0.779714,-0.369406,-0.296348,-2797.327090,1210.646868,-405.351287
17050,142.083000,-0.410399,0.779945,-0.373114,-0.289905,-2799.858738,1207.228410,-413.851196
17051,142.092000,-0.410653,0.783890,-0.370216,-0.282526,-2802.892683,1203.269876,-423.249010
17052,142.100000,-0.410218,0.783840,-0.373311,-0.279205,-2805.607308,1200.467289,-431.375456
17053,142.108000,-0.406183,0.782955,-0.378843,-0.280133,-2807.901660,1198.880831,-439.331053
17054,142.117000,-0.410494,0.783370,-0.380474,-0.270307,-2811.185875,1194.127489,-448.659261
17055,142.125000,-0.414484,0.784414,-0.380600,-0.260850,-2814.541350,1189.783325,-457.913363
17056,142.133000,-0.417825,0.785897,-0.379985,-0.251793,-2818.049813,1185.669754,-467.124509
17057,142.142000,,,,,,,
17058,142.150000,,,,,,,
17059,142.158000,,,,,,,
17060,142.167000,,,,,,,
17061,142.175000,,,,,,,
17062,142.183000,,,,,,,
17063,142.192000,,,,,,,
17064,142.200000,,,,,,,
17065,142.208000,,,,,,,
17066,142.217000,,,,,,,
17067,142.225000,,,,,,,
17068,142.233000,,,,,,,
17069,142.242000,,,,,,,
17070,142.250000,,,,,,,
17071,142.258000,-0.417669,0.796253,-0.397099,-0.183974,-2882.296999,1147.783126,-601.269923
17072,142.267000,-0.416546,0.797166,-0.397564,-0.181545,-2887.688160,1146.611864,-609.626994
17073,142.275000,-0.417512,0.798662,-0.399558,-0.167855,-2892.791198,1143.081721,-621.329775
17074,142.283000,-0.415636,0.799738,-0.401922,-0.161630,-2898.131894,1141.351354,-631.231266
17075,142.292000,-0.413783,0.800069,-0.404266,-0.158876,-2903.668935,1140.211957,-640.184802
17076,142.300000,-0.415040,0.799785,-0.405121,-0.154799,-2909.341218,1138.111886,-648.918153
17077,142.308000,-0.413362,0.799739,-0.407498,-0.153279,-2915.101735,1137.128546,-657.457919
17078,142.317000,-0.411100,0.799732,-0.409989,-0.152754,-2921.143663,1136.550201,-665.660857
17079,142.325000,-0.408799,0.799617,-0.412805,-0.151944,-2927.073808,1135.905861,-673.909418
17080,142.333000,-0.407939,0.798468,-0.416806,-0.149357,-2933.135768,1134.519395,-682.486590
17081,142.342000,-0.405464,0.797764,-0.420786,-0.148697,-2939.486853,1134.042426,-690.487707
17082,142.350000,-0.403035,0.797084,-0.424686,-0.147854,-2945.660769,1133.669375,-698.459513
17083,142.358000,-0.399728,0.797242,-0.427840,-0.146887,-2952.193602,1134.031002,-706.444655
17084,142.367000,-0.396656,0.797243,-0.430904,-0.146253,-2958.375141,1134.439048,-714.094078
17085,142.375000,-0.393686,0.797770,-0.432657,-0.146226,-2964.822052,1135.362412,-721.515848
17086,142.383000,-0.390720,0.797595,-0.435968,-0.145301,-2971.288989,1136.162048,-729.193406
17087,142.392000,-0.387481,0.797829,-0.438519,-0.145013,-2977.686651,1137.211415,-736.571844
17088,142.400000,-0.384413,0.798618,-0.439632,-0.145463,-2984.274594,1138.626678,-743.658925
17089,142.408000,-0.379261,0.799761,-0.441550,-0.146891,-2990.837592,1140.722261,-750.758633
17090,142.417000,-0.366746,0.801581,-0.445791,-0.155679,-2997.429209,1145.511823,-756.962242
17091,142.425000,-0.364546,0.802230,-0.446540,-0.155357,-3004.178006,1146.925534,-764.139565
17092,142.433000,-0.362467,0.802426,-0.447468,-0.156530,-3011.001109,1148.577982,-770.735997
17093,142.442000,-0.350247,0.804486,-0.449874,-0.166562,-3017.753457,1154.069399,-776.683241
17094,142.450000,-0.353679,0.804031,-0.448857,-0.164234,-3024.662215,1153.987152,-783.239382
17095,142.458000,-0.357094,0.803945,-0.447370,-0.161295,-3031.696601,1154.263914,-790.036029
17096,142.467000,-0.362770,0.803604,-0.445242,-0.156135,-3038.656365,1153.705266,-797.149622
17097,142.475000,-0.362698,0.804492,-0.443458,-0.156805,-3045.735303,1155.541324,-803.638693
17098,142.483000,-0.363127,0.807666,-0.440571,-0.147351,-3053.159104,1156.309799,-812.561317
17099,142.492000,-0.358317,0.809667,-0.439454,-0.151421,-3060.372543,1159.883030,-818.910834
17100,142.500000,-0.355829,0.811374,-0.438293,-0.151516,-3067.573474,1162.472218,-825.782525
17101,142.508000,-0.351889,0.813174,-0.437092,-0.154504,-3074.580663,1165.811050,-832.172593
17102,142.517000,-0.349497,0.815036,-0.435259,-0.155296,-3081.731002,1168.631161,-838.759140
17103,142.525000,-0.346547,0.816802,-0.433725,-0.156914,-3088.749197,1171.596592,-845.237659
17104,142.533000,-0.343182,0.818091,-0.433037,-0.159473,-3095.583459,1174.778200,-851.313286
17105,142.542000,-0.342095,0.818759,-0.432455,-0.159961,-3102.329168,1177.005557,-857.731987
17106,142.550000,-0.338009,0.819260,-0.432775,-0.165135,-3108.865551,1180.564228,-863.254209
17107,142.558000,-0.334023,0.821399,-0.431856,-0.165025,-3115.480580,1183.563667,-869.899458
17108,142.567000,-0.331730,0.822330,-0.431957,-0.164748,-3122.090253,1185.768200,-876.253859
17109,142.575000,-0.324928,0.824534,-0.431374,-0.168768,-3128.577839,1189.773395,-881.951028
17110,142.583000,-0.321722,0.826354,-0.430654,-0.167841,-3134.883982,1192.233793,-888.452775
17111,142.592000,-0.319485,0.827237,-0.430465,-0.168249,-3141.358693,1194.306955,-894.549689
17112,142.600000,-0.313968,0.829440,-0.429470,-0.170319,-3147.740400,1197.659501,-900.599177
17113,142.608000,-0.310128,0.831339,-0.427977,-0.171846,-3154.153540,1200.435360,-906.635360
17114,142.617000,-0.307904,0.832524,-0.426712,-0.173253,-3160.540431,1202.519404,-912.581813
17115,142.625000,-0.304062,0.834298,-0.424579,-0.176708,-3166.887711,1205.389695,-918.222712
17116,142.633000,-0.302004,0.835277,-0.423553,-0.178069,-3173.262232,1207.335424,-924.214857
17117,142.642000,-0.301804,0.836313,-0.421436,-0.178572,-3179.783206,1208.739197,-930.290463
17118,142.650000,-0.305508,0.837218,-0.418508,-0.174875,-3186.790606,1208.437743,-936.947313
17119,142.658000,-0.304191,0.837922,-0.417020,-0.177339,-3193.424680,1209.897592,-942.628065
17120,142.667000,-0.300966,0.838981,-0.415623,-0.181075,-3199.981109,1212.004167,-948.178631
17121,142.675000,-0.298207,0.839792,-0.414048,-0.185436,-3206.650879,1214.062158,-953.578143
17122,142.683000,-0.298152,0.840621,-0.411521,-0.187384,-3212.916718,1215.097099,-959.113364
17123,142.692000,-0.295955,0.841260,-0.409667,-0.192006,-3219.198183,1216.919334,-964.166225
17124,142.700000,-0.287031,0.843278,-0.408148,-0.199776,-3226.784272,1220.330053,-969.612963
17125,142.708000,-0.284244,0.845271,-0.405747,-0.200230,-3233.239039,1221.703250,-975.905361
17126,142.717000,-0.281606,0.845739,-0.405113,-0.203242,-3239.620933,1222.939356,-981.332112
17127,142.725000,-0.276788,0.847784,-0.403743,-0.204068,-3245.692365,1224.652966,-987.624739
17128,142.733000,-0.277176,0.849102,-0.401166,-0.203138,-3252.058867,1225.009998,-993.843990
17129,142.742000,-0.274804,0.848804,-0.401238,-0.207421,-3258.167027,1226.258510,-999.100448
17130,142.750000,-0.274157,0.850004,-0.399367,-0.206972,-3264.240571,1226.548340,-1005.329977
17131,142.758000,-0.269787,0.850317,-0.398285,-0.213412,-3270.326307,1228.691403,-1010.193792
17132,142.767000,-0.272837,0.849770,-0.397795,-0.212628,-3276.760951,1227.493123,-1016.055866
17133,142.775000,-0.268590,0.850635,-0.397854,-0.214457,-3282.629822,1228.260082,-1022.180460
17134,142.783000,-0.272825,0.848503,-0.397313,-0.218523,-3289.242393,1227.558090,-1026.750731
17135,142.792000,-0.273164,0.846376,-0.397636,-0.225642,-3295.889041,1228.054706,-1031.143522
17136,142.800000,-0.275787,0.844685,-0.397298,-0.229355,-3302.160084,1227.165169,-1035.872032
17137,142.808000,-0.274518,0.842751,-0.398320,-0.236119,-3308.446637,1227.627421,-1040.389145
17138,142.817000,,,,,,,
17139,142.825000,,,,,,,
17140,142.833000,,,,,,,
17141,142.842000,,,,,,,
17142,142.850000,,,,,,,
17143,142.858000,,,,,,,
17144,142.867000,-0.279046,0.841587,-0.395045,-0.240425,-3351.973070,1222.702882,-1080.982050
17145,142.875000,-0.279478,0.841407,-0.394133,-0.242045,-3358.531025,1221.794491,-1086.575478
17146,142.883000,-0.278720,0.842111,-0.393319,-0.241795,-3364.615075,1221.203244,-1092.647049
17147,142.892000,-0.279132,0.844038,-0.390874,-0.238544,-3370.352953,1219.648176,-1099.091467
17148,142.900000,-0.284138,0.841605,-0.391197,-0.240690,-3376.740483,1217.757911,-1103.924924
17149,142.908000,-0.279956,0.839683,-0.395038,-0.245973,-3383.245896,1217.722545,-1108.951951
17150,142.917000,-0.278549,0.838940,-0.396813,-0.247244,-3389.524160,1216.836380,-1114.473778
17151,142.925000,-0.278587,0.838307,-0.398280,-0.246988,-3395.687313,1215.461010,-1120.390712
17152,142.933000,-0.277122,0.837092,-0.399958,-0.250028,-3401.682892,1214.845318,-1125.486230
17153,142.942000,-0.277661,0.835970,-0.401080,-0.251384,-3407.682725,1213.484036,-1130.760238
17154,142.950000,-0.277956,0.835739,-0.402181,-0.250062,-3413.778895,1212.062171,-1136.730262
17155,142.958000,-0.274346,0.835656,-0.403995,-0.251400,-3419.498576,1211.672308,-1142.503751
17156,142.967000,-0.277070,0.834579,-0.404646,-0.250941,-3425.739974,1209.729843,-1147.988880
17157,142.975000,-0.280017,0.833089,-0.405852,-0.250672,-3431.615424,1207.680240,-1153.283525
17158,142.983000,-0.275121,0.831877,-0.408603,-0.255602,-3437.392304,1207.992031,-1158.233383
17159,142.992000,-0.276043,0.832018,-0.409449,-0.252779,-3443.233743,1205.953840,-1164.286551
17160,143.000000,-0.277167,0.831140,-0.411142,-0.251690,-3449.435711,1204.208037,-1169.800950
17161,143.008000,-0.274882,0.829944,-0.413902,-0.253609,-3455.223882,1203.680369,-1175.227148
17162,143.017000,-0.275610,0.828455,-0.415499,-0.255073,-3460.754774,1202.234394,-1180.232689
17163,143.025000,-0.276227,0.826568,-0.416679,-0.258577,-3466.777102,1201.453668,-1184.525650
17164,143.033000,-0.277354,0.824536,-0.418984,-0.260130,-3472.641583,1200.139754,-1189.346674
17165,143.042000,,,,,,,
17166,143.050000,,,,,,,
17167,143.058000,,,,,,,
17168,143.067000,,,,,,,
17169,143.075000,-0.279955,0.828779,-0.420658,-0.240410,-3502.528372,1192.487626,-1218.673042
17170,143.083000,-0.277948,0.828203,-0.421426,-0.243361,-3508.092904,1192.641043,-1222.726110
17171,143.092000,-0.279662,0.827405,-0.422561,-0.242142,-3513.338084,1191.376370,-1227.364724
17172,143.100000,-0.280253,0.826367,-0.423600,-0.243184,-3518.853553,1190.813006,-1231.507219
17173,143.108000,-0.280285,0.825330,-0.424864,-0.244462,-3523.960555,1190.542163,-1235.792145
17174,143.117000,-0.280110,0.823688,-0.426337,-0.247615,-3529.132168,1190.426521,-1239.574725
17175,143.125000,-0.280378,0.822748,-0.427268,-0.248830,-3534.287765,1190.275038,-1243.455998
17176,143.133000,-0.280466,0.822520,-0.427209,-0.249583,-3539.340454,1190.314240,-1247.207031
17177,143.142000,,,,,,,
17178,143.150000,,,,,,,
17179,143.158000,,,,,,,
17180,143.167000,,,,,,,
17181,143.175000,,,,,,,
17182,143.183000,,,,,,,
17183,143.192000,,,,,,,
17184,143.200000,,,,,,,
17185,143.208000,,,,,,,
17186,143.217000,,,,,,,
17187,143.225000,,,,,,,
17188,143.233000,,,,,,,
17189,143.242000,,,,,,,
17190,143.250000,,,,,,,
17191,143.258000,,,,,,,
17192,143.267000,,,,,,,
17193,143.275000,,,,,,,
17194,143.283000,,,,,,,
17195,143.292000,,,,,,,
17196,143.300000,,,,,,,
17197,143.308000,,,,,,,
17198,143.317000,,,,,,,
17199,143.325000,,,,,,,
17200,143.333000,,,,,,,
17201,143.342000,,,,,,,
17202,143.350000,,,,,,,
17203,143.358000,,,,,,,
17204,143.367000,,,,,,,
17205,143.375000,,,,,,,
17206,143.383000,,,,,,,
17207,143.392000,,,,,,,
17208,143.400000,,,,,,,
17209,143.408000,,,,,,,
17210,143.417000,,,,,,,
17211,143.425000,,,,,,,
17212,143.433000,,,,,,,
17213,143.442000,,,,,,,
17214,143.450000,,,,,,,
17215,143.458000,,,,,,,
17216,143.467000,,,,,,,
17217,143.475000,,,,,,,
17218,143.483000,,,,,,,
17219,143.492000,,,,,,,
17220,143.500000,,,,,,,
17221,143.508000,,,,,,,
17222,143.517000,,,,,,,
17223,143.525000,,,,,,,
17224,143.533000,,,,,,,
17225,143.542000,,,,,,,
17226,143.550000,,,,,,,
17227,143.558000,,,,,,,
17228,143.567000,,,,,,,
17229,143.575000,,,,,,,
17230,143.583000,,,,,,,
17231,143.592000,,,,,,,
17232,143.600000,,,,,,,
17233,143.608000,,,,,,,
17234,143.617000,,,,,,,
17235,143.625000,,,,,,,
17236,143.633000,,,,,,,
17237,143.642000,,,,,,,
17238,143.650000,,,,,,,
17239,143.658000,,,,,,,
17240,143.667000,,,,,,,
17241,143.675000,,,,,,,
17242,143.683000,,,,,,,
17243,143.692000,,,,,,,
17244,143.700000,,,,,,,
17245,143.708000,,,,,,,
17246,143.717000,,,,,,,
17247,143.725000,,,,,,,
17248,143.733000,,,,,,,
17249,143.742000,,,,,,,
17250,143.750000,,,,,,,
17251,143.758000,,,,,,,
17252,143.767000,,,,,,,
17253,143.775000,,,,,,,
17254,143.783000,,,,,,,
17255,143.792000,,,,,,,
17256,143.800000,,,,,,,
17257,143.808000,,,,,,,
17258,143.817000,,,,,,,
17259,143.825000,,,,,,,
17260,143.833000,,,,,,,
17261,143.842000,,,,,,,
17262,143.850000,,,,,,,
17263,143.858000,,,,,,,
17264,143.867000,,,,,,,
17265,143.875000,,,,,,,
17266,143.883000,,,,,,,
17267,143.892000,,,,,,,
17268,143.900000,,,,,,,
17269,143.908000,,,,,,,
17270,143.917000,,,,,,,
17271,143.925000,,,,,,,
17272,143.933000,,,,,,,
17273,143.942000,,,,,,,
17274,143.950000,,,,,,,
17275,143.958000,,,,,,,
17276,143.967000,,,,,,,
17277,143.975000,,,,,,,
17278,143.983000,,,,,,,
17279,143.992000,,,,,,,
17280,144.000000,,,,,,,
17281,144.008000,,,,,,,
17282,144.017000,,,,,,,
17283,144.025000,,,,,,,
17284,144.033000,,,,,,,
17285,144.042000,,,,,,,
17286,144.050000,,,,,,,
17287,144.058000,,,,,,,
17288,144.067000,,,,,,,
17289,144.075000,,,,,,,
17290,144.083000,,,,,,,
17291,144.092000,,,,,,,
17292,144.100000,,,,,,,
17293,144.108000,,,,,,,
17294,144.117000,,,,,,,
17295,144.125000,,,,,,,
17296,144.133000,,,,,,,
17297,144.142000,,,,,,,
17298,144.150000,,,,,,,
17299,144.158000,,,,,,,
17300,144.167000,,,,,,,
17301,144.175000,,,,,,,
17302,144.183000,,,,,,,
17303,144.192000,,,,,,,
17304,144.200000,,,,,,,
17305,144.208000,,,,,,,
17306,144.217000,,,,,,,
17307,144.225000,,,,,,,
17308,144.233000,,,,,,,
17309,144.242000,,,,,,,
17310,144.250000,,,,,,,
17311,144.258000,,,,,,,
17312,144.267000,,,,,,,
17313,144.275000,,,,,,,
17314,144.283000,,,,,,,
17315,144.292000,,,,,,,
17316,144.300000,,,,,,,
17317,144.308000,,,,,,,
17318,144.317000,,,,,,,
17319,144.325000,,,,,,,
17320,144.333000,,,,,,,
17321,144.342000,,,,,,,
17322,144.350000,,,,,,,
17323,144.358000,,,,,,,
17324,144.367000,,,,,,,
17325,144.375000,,,,,,,
17326,144.383000,,,,,,,
17327,144.392000,,,,,,,
17328,144.400000,,,,,,,
17329,144.408000,,,,,,,
17330,144.417000,,,,,,,
17331,144.425000,,,,,,,
17332,144.433000,,,,,,,
17333,144.442000,,,,,,,
17334,144.450000,,,,,,,
17335,144.458000,,,,,,,
17336,144.467000,,,,,,,
17337,144.475000,0.034117,0.806188,-0.525141,0.270415,-3470.262239,1109.573278,-1771.281730
17338,144.483000,0.033541,0.807427,-0.522665,0.271586,-3466.402966,1112.929745,-1776.194254
17339,144.492000,,,,,,,
17340,144.500000,0.024920,0.807018,-0.522795,0.273472,-3459.837024,1116.671846,-1785.143674
17341,144.508000,0.019881,0.807369,-0.522255,0.273879,-3456.956071,1118.676988,-1789.823771
17342,144.517000,,,,,,,
17343,144.525000,,,,,,,
17344,144.533000,,,,,,,
17345,144.542000,,,,,,,
17346,144.550000,,,,,,,
17347,144.558000,,,,,,,
17348,144.567000,-0.009921,0.804946,-0.528618,0.269308,-3439.972368,1128.950693,-1822.043556
17349,144.575000,-0.009463,0.812529,-0.514409,0.274026,-3436.047377,1137.362792,-1830.257989
17350,144.583000,-0.013675,0.811718,-0.515884,0.273481,-3433.954247,1138.843759,-1835.066854
17351,144.592000,-0.022560,0.809740,-0.518078,0.274604,-3431.804418,1139.136821,-1839.469231
17352,144.600000,-0.024394,0.810194,-0.517274,0.274623,-3429.577126,1141.948198,-1844.894430
17353,144.608000,-0.026915,0.809723,-0.517601,0.275160,-3427.309161,1144.283755,-1850.088204
17354,144.617000,-0.029341,0.810262,-0.516237,0.275887,-3425.272638,1147.487391,-1855.505326
17355,144.625000,-0.031507,0.811818,-0.513668,0.275869,-3423.637323,1151.384115,-1861.186427
17356,144.633000,-0.032162,0.813195,-0.511120,0.276470,-3421.692864,1155.447040,-1866.856571
17357,144.642000,-0.034810,0.814262,-0.508739,0.277398,-3419.890822,1159.222477,-1872.545587
17358,144.650000,-0.036938,0.816041,-0.505516,0.277787,-3418.320234,1163.549702,-1878.405905
17359,144.658000,-0.040039,0.818504,-0.500946,0.278390,-3416.970890,1168.250319,-1884.341840
17360,144.667000,-0.044532,0.821444,-0.495587,0.278638,-3416.026903,1172.933826,-1889.961794
17361,144.675000,-0.047426,0.823525,-0.491733,0.278849,-3414.787962,1177.501692,-1895.772894
17362,144.683000,-0.049346,0.825492,-0.488967,0.277561,-3413.788003,1182.087769,-1901.657460
17363,144.692000,-0.051780,0.827232,-0.486524,0.276226,-3412.914242,1186.641242,-1907.580929
17364,144.700000,-0.052517,0.828616,-0.484726,0.275097,-3411.671155,1191.465091,-1913.672832
17365,144.708000,-0.051719,0.829570,-0.483807,0.273988,-3410.210936,1196.440650,-1919.840303
17366,144.717000,-0.036523,0.827647,-0.489215,0.272646,-3405.806299,1202.806865,-1927.697989
17367,144.725000,-0.037841,0.829033,-0.486658,0.272832,-3404.690501,1208.091216,-1933.449196
17368,144.733000,-0.038397,0.830291,-0.484377,0.272986,-3403.322892,1213.632491,-1939.178968
17369,144.742000,-0.038731,0.831763,-0.481453,0.273629,-3402.004828,1219.378277,-1944.807014
17370,144.750000,-0.041037,0.833165,-0.477642,0.275698,-3400.436672,1225.111227,-1950.473625
17371,144.758000,-0.044689,0.834474,-0.472535,0.279940,-3398.390018,1231.170150,-1956.366011
17372,144.767000,-0.049235,0.836215,-0.465800,0.285220,-3396.203940,1237.342462,-1962.253109
17373,144.775000,-0.050451,0.836722,-0.462861,0.288289,-3394.161030,1243.123981,-1967.826212
17374,144.783000,-0.052708,0.837037,-0.460368,0.290950,-3392.378159,1248.802143,-1973.216326
17375,144.792000,-0.054543,0.837364,-0.458073,0.293284,-3390.589676,1254.520142,-1978.612175
17376,144.800000,-0.057274,0.837310,-0.456638,0.295149,-3389.007045,1260.030456,-1983.883276
17377,144.808000,-0.060853,0.836893,-0.455508,0.297354,-3387.309594,1265.422889,-1989.181654
17378,144.817000,-0.067210,0.837010,-0.452920,0.299601,-3386.225223,1270.765149,-1994.058192
17379,144.825000,-0.078516,0.837086,-0.446041,0.306872,-3383.925917,1276.910308,-1999.714328
17380,144.833000,-0.084407,0.835946,-0.444299,0.310914,-3382.007821,1282.454863,-2004.852524
17381,144.842000,-0.089721,0.835174,-0.441282,0.315762,-3379.899809,1288.316154,-2009.881547
17382,144.850000,-0.095725,0.834066,-0.439869,0.318884,-3378.278476,1293.557181,-2014.751724
17383,144.858000,-0.100696,0.832266,-0.438958,0.323277,-3376.174443,1298.802467,-2019.658248
17384,144.867000,-0.105259,0.829957,-0.438030,0.328971,-3373.674831,1304.333557,-2024.624619
17385,144.875000,-0.111195,0.827957,-0.435542,0.335301,-3371.291465,1310.246993,-2029.622430
17386,144.883000,-0.113669,0.825138,-0.437256,0.339167,-3369.257582,1315.441311,-2034.153528
17387,144.892000,-0.115735,0.822650,-0.438080,0.343421,-3367.117107,1321.076856,-2038.827473
17388,144.900000,-0.117960,0.820587,-0.437982,0.347698,-3365.144721,1327.052278,-2043.643291
17389,144.908000,-0.122081,0.818719,-0.436766,0.352181,-3363.181901,1332.938014,-2048.614614
17390,144.917000,-0.127091,0.817208,-0.434175,0.357088,-3361.146060,1338.886057,-2053.813851
17391,144.925000,-0.131961,0.815957,-0.431311,0.361623,-3359.271255,1344.896641,-2059.160996
17392,144.933000,-0.136934,0.814818,-0.428340,0.365848,-3357.583056,1350.858311,-2064.570861
17393,144.942000,-0.141214,0.813898,-0.425349,0.369738,-3355.992343,1356.879665,-2070.025210
17394,144.950000,-0.145201,0.813101,-0.421704,0.374098,-3354.404657,1362.950924,-2075.515800
17395,144.958000,-0.149159,0.812322,-0.417923,0.378451,-3352.950178,1369.026525,-2081.120328
17396,144.967000,-0.152903,0.811641,-0.413999,0.382705,-3351.544068,1375.048934,-2086.718524
17397,144.975000,-0.156849,0.811241,-0.409368,0.386916,-3350.254525,1381.102990,-2092.395586
17398,144.983000,-0.161316,0.810495,-0.404335,0.391903,-3349.106338,1387.143500,-2098.158242
17399,144.992000,-0.164908,0.809890,-0.400150,0.395934,-3348.055542,1393.024034,-2103.989107
17400,145.000000,-0.168899,0.809354,-0.395723,0.399778,-3347.271397,1398.669590,-2109.967936
17401,145.008000,-0.172203,0.809464,-0.391596,0.402202,-3346.848898,1404.397713,-2116.192320
17402,145.017000,-0.176391,0.809824,-0.387264,0.403854,-3346.921432,1409.788472,-2122.465173
17403,145.025000,-0.178127,0.810177,-0.386921,0.402712,-3346.869068,1414.928922,-2129.462496
17404,145.033000,-0.180507,0.810986,-0.383151,0.403626,-3347.377996,1419.992696,-2135.811682
17405,145.042000,-0.182808,0.812833,-0.378387,0.403369,-3348.449408,1424.947421,-2142.198520
17406,145.050000,-0.185024,0.814628,-0.373560,0.403238,-3349.372593,1430.012261,-2148.921925
17407,145.058000,-0.188055,0.816290,-0.368127,0.403470,-3350.865620,1434.563644,-2155.348742
17408,145.067000,-0.190431,0.818373,-0.362925,0.402849,-3352.590760,1438.937893,-2161.799777
17409,145.075000,-0.192651,0.820364,-0.358770,0.401463,-3354.597501,1442.891789,-2168.242327
17410,145.083000,-0.193701,0.822337,-0.355448,0.399874,-3356.784671,1446.740899,-2174.714144
17411,145.092000,-0.195703,0.824614,-0.354430,0.395085,-3360.013974,1449.696925,-2181.110689
17412,145.100000,-0.193239,0.826850,-0.354438,0.391601,-3362.451299,1453.311237,-2187.756021
17413,145.108000,-0.193335,0.829868,-0.351915,0.387423,-3366.095337,1456.710930,-2193.905195
17414,145.117000,-0.193887,0.832263,-0.349039,0.384600,-3369.629470,1459.920687,-2200.115499
17415,145.125000,-0.195245,0.834937,-0.345599,0.381209,-3373.744019,1462.962644,-2206.226464
17416,145.133000,-0.196981,0.837344,-0.342701,0.377636,-3378.133392,1465.558361,-2212.266336
17417,145.142000,-0.197097,0.839966,-0.339503,0.374631,-3382.329209,1468.515445,-2218.503138
17418,145.150000,-0.197198,0.842100,-0.339570,0.369692,-3386.921701,1470.436011,-2224.742529
17419,145.158000,-0.200301,0.844652,-0.337800,0.363777,-3392.631422,1472.075915,-2230.725356
17420,145.167000,-0.203571,0.847359,-0.336227,0.357062,-3398.424142,1473.643703,-2236.891237
17421,145.175000,-0.204332,0.849666,-0.335856,0.351449,-3403.920683,1475.136361,-2243.232780
17422,145.183000,-0.205293,0.852321,-0.335236,0.344993,-3410.021682,1476.452881,-2249.244675
17423,145.192000,-0.206130,0.855084,-0.334668,0.338142,-3416.401940,1477.616312,-2255.171280
17424,145.200000,-0.205978,0.857598,-0.334527,0.331951,-3422.706930,1478.644623,-2261.104654
17425,145.208000,-0.207637,0.860518,-0.333428,0.324379,-3429.977584,1479.324011,-2266.666443
17426,145.217000,-0.207216,0.863086,-0.333176,0.318023,-3436.976482,1480.102209,-2272.352749
17427,145.225000,-0.205763,0.866401,-0.335445,0.307387,-3444.554471,1480.859553,-2278.231525
17428,145.233000,-0.206121,0.869212,-0.335949,0.298534,-3452.587974,1481.104485,-2283.539506
17429,145.242000,-0.205877,0.871696,-0.336158,0.291132,-3460.925609,1481.078048,-2288.493242
17430,145.250000,-0.209714,0.874979,-0.333465,0.281482,-3470.411285,1480.514929,-2292.740757
17431,145.258000,-0.217409,0.877722,-0.329041,0.272157,-3480.739272,1479.122361,-2296.641203
17432,145.267000,-0.219649,0.880515,-0.328606,0.261661,-3490.357711,1478.527803,-2301.105829
17433,145.275000,-0.220695,0.882903,-0.328438,0.252795,-3499.530289,1478.039042,-2305.931350
17434,145.283000,-0.218711,0.885835,-0.329176,0.243114,-3508.544458,1478.074258,-2310.876619
17435,145.292000,-0.218273,0.888615,-0.328578,0.234000,-3517.939315,1477.846487,-2315.690509
17436,145.300000,-0.218527,0.891293,-0.329533,0.221925,-3528.019155,1477.209052,-2320.067197
17437,145.308000,-0.217180,0.894535,-0.328148,0.212037,-3537.845296,1477.488565,-2324.440787
17438,145.317000,-0.216413,0.897445,-0.325900,0.203829,-3547.456617,1477.725539,-2328.686149
17439,145.325000,-0.217607,0.900252,-0.322915,0.194731,-3557.789149,1477.498953,-2332.521289
17440,145.333000,-0.212274,0.902966,-0.326190,0.182188,-3567.579912,1477.660001,-2336.977334
17441,145.342000,-0.213064,0.905227,-0.327030,0.167985,-3578.846522,1476.420608,-2340.205806
17442,145.350000,-0.216205,0.907025,-0.327049,0.153621,-3590.795834,1474.700187,-2342.424070
17443,145.358000,-0.220303,0.908506,-0.326265,0.140126,-3602.757362,1472.988577,-2344.416967
17444,145.367000,-0.226087,0.910461,-0.320328,0.131664,-3614.250082,1471.885955,-2346.799066
17445,145.375000,-0.229595,0.911671,-0.318681,0.120762,-3625.616117,1470.512890,-2348.859909
17446,145.383000,-0.231875,0.913357,-0.316200,0.109680,-3637.051513,1469.536238,-2350.752350
17447,145.392000,-0.233067,0.914894,-0.314772,0.097816,-3648.315410,1468.784310,-2352.587760
17448,145.400000,-0.233028,0.916617,-0.313065,0.086605,-3659.460289,1468.108706,-2354.374418
17449,145.408000,-0.234302,0.917852,-0.311139,0.076435,-3670.535175,1467.107376,-2355.922376
