Format Version,1.23,Take Name,1 Lampe schwarzer Raum 60 1 Diff 0_solved,Total Exported Frames,13513,5m,Take Notes,120.000000,Capture Start Time,2026-05-09 05.19.01.325,Capture Start Frame,2477408,Total Frames in Take,13513,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Belichtungsmesser,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch,Quikpunch
,ID,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,CB533F304BA611F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0,772F91124BA711F1291E8F4A9A9044A0
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
67,0.558000,0.001842,-0.963947,0.262778,0.041840,-4032.676726,1213.457539,-2874.800582,0.008798,-0.697309,0.011948,0.716617,-28.775475,1555.460720,998.745417
68,0.567000,-0.002362,-0.962849,0.268229,0.031137,-4027.792193,1212.545233,-2875.147302,0.008782,-0.697302,0.011929,0.716625,-28.776631,1555.455288,998.742936
69,0.575000,-0.006325,-0.961687,0.273320,0.020365,-4023.034316,1211.610980,-2875.276845,0.008785,-0.697300,0.011911,0.716626,-28.769402,1555.463272,998.749066
70,0.583000,-0.009515,-0.960327,0.278513,0.010590,-4018.469134,1210.614136,-2875.138350,0.008789,-0.697287,0.011949,0.716639,-28.778846,1555.453464,998.745794
71,0.592000,-0.013394,-0.959391,0.281761,-0.000316,-4013.529167,1210.141574,-2874.952475,0.008805,-0.697308,0.011926,0.716618,-28.776847,1555.448521,998.737641
72,0.600000,-0.017217,-0.958404,0.284713,-0.010215,-4008.882144,1209.841351,-2874.515889,0.008761,-0.697280,0.011947,0.716646,-28.778887,1555.461001,998.752026
73,0.608000,-0.016682,-0.956523,0.290628,-0.017939,-4005.094274,1208.383587,-2873.798668,0.008833,-0.697331,0.011937,0.716596,-28.772008,1555.454810,998.738272
74,0.617000,-0.018249,-0.954746,0.295719,-0.026005,-4000.921737,1207.615922,-2872.826882,0.008800,-0.697305,0.011957,0.716621,-28.779957,1555.447034,998.734369
75,0.625000,-0.020574,-0.953101,0.300014,-0.034155,-3996.599858,1207.115074,-2871.677755,0.008809,-0.697305,0.011931,0.716621,-28.776136,1555.459953,998.742334
76,0.633000,-0.023400,-0.951171,0.304653,-0.043735,-3992.183938,1206.429537,-2870.624206,0.008802,-0.697297,0.011938,0.716629,-28.777906,1555.457721,998.747786
