meter_frame;measured_lux;calculated_lux;delta_lux;error_pct;error_stops;dist_to_fix_m;gamma_fix_deg;meter_tx;meter_ty;meter_tz;meter_qx;meter_qy;meter_qz;meter_qw;calculated_lux_ff;delta_lux_ff;error_pct_ff;error_stops_ff;calculated_lux_kern_10deg;delta_lux_kern_10deg;error_pct_kern_10deg;error_stops_kern_10deg;calculated_lux_kern_5deg;delta_lux_kern_5deg;error_pct_kern_5deg;error_stops_kern_5deg;calculated_lux_revf;delta_lux_revf;error_pct_revf;error_stops_revf
11976;117.0000;162.2260;45.2260;38.6547;0.4715;5.3583;1.729;-5385.777344;1439.312622;1013.648499;0.244696;-0.721066;0.236574;-0.603507;116.9931;-0.0069;-0.0059;-0.0001;115.3015;-1.6985;-1.4517;-0.0211;118.7697;1.7697;1.5126;0.0217;117.4130;0.4130;0.3530;0.0051
12446;107.0000;140.6486;33.6486;31.4473;0.3945;5.6700;17.130;-5384.494629;1004.630493;2778.667480;0.463449;-0.634139;0.249267;-0.566524;100.0808;-6.9192;-6.4666;-0.0964;85.2484;-21.7516;-20.3286;-0.3279;94.3532;-12.6468;-11.8194;-0.1815;104.2146;-2.7854;-2.6032;-0.0381
12610;107.0000;141.8351;34.8351;32.5562;0.4066;5.7828;13.062;-5594.166016;347.847473;2009.015991;0.683121;-0.262204;0.535138;-0.422163;219.9930;112.9930;105.6010;1.0398;92.3649;-14.6351;-13.6777;-0.2122;99.1502;-7.8498;-7.3362;-0.1099;102.8465;-4.1535;-3.8817;-0.0571
12632;107.0000;142.7409;35.7409;33.4027;0.4158;5.7999;12.405;-5627.859863;305.392914;1858.001465;0.687582;-0.300016;0.536217;-0.386900;124.4625;17.4625;16.3201;0.2181;93.8537;-13.1463;-12.2862;-0.1891;100.2551;-6.7449;-6.3037;-0.0939;104.0400;-2.9600;-2.7664;-0.0405
12654;107.0000;143.9256;36.9256;34.5099;0.4277;5.7799;12.037;-5618.580078;259.961578;1703.057739;0.684308;-0.275476;0.556099;-0.382869;51.9623;-55.0377;-51.4371;-1.0421;95.3172;-11.6828;-10.9185;-0.1668;101.4323;-5.5677;-5.2034;-0.0771;105.1543;-1.8457;-1.7249;-0.0251
13394;107.0000;145.0457;38.0457;35.5567;0.4389;4.8752;23.574;-4528.393066;1006.020447;-796.027222;0.249597;-0.652070;0.286871;-0.655905;104.6938;-2.3062;-2.1553;-0.0314;100.0501;-6.9499;-6.4952;-0.0969;104.9318;-2.0682;-1.9329;-0.0282;104.4705;-2.5295;-2.3641;-0.0345
13450;127.0000;167.8220;40.8220;32.1433;0.4021;4.6303;22.829;-4326.663574;1080.399902;-657.599182;0.278779;-0.650085;0.226665;-0.669549;132.4550;5.4550;4.2953;0.0607;113.9854;-13.0146;-10.2477;-0.1560;120.2799;-6.7201;-5.2914;-0.0784;120.8984;-6.1016;-4.8044;-0.0710
13505;157.0000;212.7456;55.7456;35.5067;0.4384;4.4028;19.718;-4196.197266;1101.274780;-347.770874;0.328728;-0.629325;0.210555;-0.671978;137.8950;-19.1050;-12.1688;-0.1872;137.3621;-19.6379;-12.5082;-0.1928;147.4763;-9.5237;-6.0660;-0.0903;158.3812;1.3812;0.8797;0.0126
13557;177.0000;241.4482;64.4482;36.4114;0.4480;4.2758;16.004;-4154.351074;1126.916626;-40.483986;0.330710;-0.651387;0.194332;-0.654645;166.4856;-10.5144;-5.9403;-0.0884;155.6831;-21.3169;-12.0435;-0.1851;168.0018;-8.9982;-5.0837;-0.0753;173.5241;-3.4759;-1.9638;-0.0286
13616;197.0000;266.1914;69.1914;35.1225;0.4343;4.0853;13.218;-4014.703369;1129.575195;209.465607;0.279039;-0.713058;0.179621;-0.617594;133.5210;-63.4790;-32.2228;-0.5611;174.3011;-22.6989;-11.5223;-0.1766;186.8695;-10.1305;-5.1424;-0.0762;192.6279;-4.3721;-2.2193;-0.0324
13681;207.0000;284.2729;77.2729;37.3299;0.4576;3.9921;8.383;-3980.895752;1206.426514;554.053345;0.282989;-0.728999;0.167944;-0.600227;204.4970;-2.5030;-1.2092;-0.0176;193.2041;-13.7959;-6.6647;-0.0995;202.9683;-4.0317;-1.9477;-0.0284;207.7898;0.7898;0.3815;0.0055
13807;227.0000;314.3551;87.3551;38.4824;0.4697;3.7076;1.794;-3724.772461;1313.081177;1167.882202;0.178220;-0.833135;0.090936;-0.515611;227.7013;0.7013;0.3089;0.0044;222.5902;-4.4098;-1.9426;-0.0283;228.7328;1.7328;0.7633;0.0110;227.8757;0.8757;0.3858;0.0056
13869;257.0000;341.2754;84.2754;32.7920;0.4092;3.5098;5.879;-3505.076172;1374.734131;1449.333130;0.122087;-0.876179;0.070949;-0.460838;280.5936;23.5936;9.1804;0.1267;238.1760;-18.8240;-7.3245;-0.1097;248.6961;-8.3039;-3.2311;-0.0474;246.3369;-10.6631;-4.1491;-0.0611
13937;297.0000;392.9884;95.9884;32.3193;0.4040;3.3467;11.597;-3290.709473;1547.370850;1747.351929;0.006311;-0.893414;0.004763;-0.449165;260.1531;-36.8469;-12.4064;-0.1911;254.9276;-42.0724;-14.1658;-0.2204;274.8910;-22.1090;-7.4441;-0.1116;288.7254;-8.2746;-2.7861;-0.0408
14004;317.0000;444.6496;127.6496;40.2680;0.4882;3.1209;15.323;-3021.959717;1636.446655;1878.395142;-0.007559;-0.896854;-0.052289;-0.439160;300.3534;-16.6466;-5.2513;-0.0778;278.7504;-38.2496;-12.0661;-0.1855;305.2684;-11.7316;-3.7008;-0.0544;316.4958;-0.5042;-0.1591;-0.0023
14060;337.0000;470.6774;133.6774;39.6669;0.4820;2.9211;20.922;-2736.182129;1676.453003;2088.526367;0.029626;-0.871677;-0.038100;-0.487699;313.4294;-23.5706;-6.9942;-0.1046;289.4274;-47.5726;-14.1165;-0.2195;316.7469;-20.2531;-6.0098;-0.0894;343.4033;6.4033;1.9001;0.0272
14115;317.0000;454.3457;137.3457;43.3267;0.5193;2.6829;25.257;-2431.749512;1690.271484;2184.052246;0.025985;-0.866124;-0.043059;-0.497293;337.3007;20.3007;6.4040;0.0896;295.6798;-21.3202;-6.7256;-0.1004;304.4703;-12.5297;-3.9526;-0.0582;335.3809;18.3809;5.7984;0.0813
14174;177.0000;276.9517;99.9517;56.4699;0.6459;2.4614;31.692;-2101.895996;1831.843750;2295.862549;0.048616;-0.886125;-0.020658;-0.460425;229.8451;52.8451;29.8560;0.3769;267.4657;90.4657;51.1106;0.5956;216.1172;39.1172;22.1001;0.2881;216.1052;39.1052;22.0934;0.2880
14219;277.0000;372.4192;95.4192;34.4474;0.4270;2.2836;30.393;-1986.996338;1952.143921;2103.097412;0.017407;-0.816680;-0.025219;-0.576276;323.6614;46.6614;16.8453;0.2246;343.5184;66.5184;24.0139;0.3105;294.7186;17.7186;6.3966;0.0895;297.3705;20.3705;7.3540;0.1024
14284;697.0000;819.5504;122.5504;17.5825;0.2337;1.9661;25.565;-1804.046143;2021.393921;1700.578613;-0.052873;-0.763334;0.096780;-0.636521;539.6044;-157.3956;-22.5819;-0.3693;625.2105;-71.7895;-10.2998;-0.1568;611.1831;-85.8169;-12.3123;-0.1896;615.5624;-81.4376;-11.6840;-0.1793
14340;837.0000;1074.2997;237.2997;28.3512;0.3601;1.9878;19.759;-1910.639893;2052.581055;1396.023071;-0.079714;-0.736162;0.075184;-0.667876;781.1080;-55.8920;-6.6777;-0.0997;754.8547;-82.1453;-9.8143;-0.1490;799.6584;-37.3416;-4.4614;-0.0658;810.1421;-26.8579;-3.2088;-0.0471
14390;967.0000;1250.8420;283.8420;29.3528;0.3713;1.9031;17.024;-1867.380371;2035.359009;1073.658081;-0.076922;-0.727461;0.069950;-0.678226;972.4355;5.4355;0.5621;0.0081;905.2476;-61.7524;-6.3860;-0.0952;951.0433;-15.9567;-1.6501;-0.0240;950.5330;-16.4670;-1.7029;-0.0248
14440;897.0000;1164.6019;267.6019;29.8330;0.3767;1.9389;18.498;-1894.095825;2032.015381;781.483215;-0.059466;-0.702312;0.050884;-0.707554;929.0255;32.0255;3.5703;0.0506;830.8774;-66.1226;-7.3715;-0.1105;875.5255;-21.4745;-2.3940;-0.0350;894.9396;-2.0604;-0.2297;-0.0033
14490;797.0000;968.5880;171.5880;21.5292;0.2813;1.9525;22.739;-1862.349243;2004.428223;505.671448;-0.024625;-0.690400;0.048659;-0.721369;869.5273;72.5273;9.1000;0.1257;734.1647;-62.8353;-7.8840;-0.1185;748.9905;-48.0095;-6.0238;-0.0896;710.6995;-86.3005;-10.8282;-0.1653
14539;517.0000;576.7519;59.7519;11.5574;0.1578;1.8156;30.075;-1636.928101;1948.345093;256.711609;0.015892;-0.679900;0.022449;-0.732789;422.3278;-94.6722;-18.3118;-0.2918;632.9948;115.9948;22.4361;0.2920;565.4873;48.4873;9.3786;0.1293;500.4954;-16.5046;-3.1924;-0.0468
14582;197.0000;211.7702;14.7702;7.4975;0.1043;1.7837;35.788;-1513.496582;1835.384399;53.062981;0.020687;-0.642397;-0.009801;-0.766030;104.1557;-92.8443;-47.1291;-0.9195;456.0516;259.0516;131.4983;1.2110;281.5567;84.5567;42.9222;0.5152;186.5798;-10.4202;-5.2894;-0.0784
14630;107.0000;93.6749;-13.3251;-12.4533;-0.1919;1.7195;38.697;-1404.717896;1687.942871;-22.469061;0.089855;-0.634513;-0.012973;-0.767562;104.2820;-2.7180;-2.5402;-0.0371;372.1887;265.1887;247.8399;1.7984;180.5707;73.5707;68.7577;0.7550;103.8701;-3.1299;-2.9251;-0.0428
14676;237.0000;215.6531;-21.3469;-9.0071;-0.1362;1.6009;36.397;-1343.066284;1551.171143;85.444641;0.156234;-0.650896;0.014757;-0.742770;253.0710;16.0710;6.7810;0.0947;494.4432;257.4432;108.6258;1.0609;303.2958;66.2958;27.9729;0.3558;194.2663;-42.7337;-18.0311;-0.2869
14720;837.0000;963.7501;126.7501;15.1434;0.2034;1.5323;28.709;-1389.817383;1477.661499;299.590149;0.215301;-0.633901;0.068522;-0.739675;883.9576;46.9576;5.6102;0.0787;850.6810;13.6810;1.6345;0.0234;813.8066;-23.1934;-2.7710;-0.0405;771.8418;-65.1582;-7.7847;-0.1169
14761;1597.0000;1953.0386;356.0386;22.2942;0.2904;1.3668;22.074;-1305.153198;1442.970947;522.808838;0.246453;-0.676625;0.095203;-0.687296;1646.6797;49.6797;3.1108;0.0442;1306.9022;-290.0978;-18.1652;-0.2892;1384.9304;-212.0696;-13.2792;-0.2056;1410.9016;-186.0984;-11.6530;-0.1787
14799;1797.0000;2465.9744;668.9744;37.2273;0.4566;1.3521;13.746;-1346.084595;1426.993164;721.241455;0.263710;-0.689058;0.104439;-0.666895;1872.2245;75.2245;4.1861;0.0592;1607.5649;-189.4351;-10.5417;-0.1607;1727.3752;-69.6248;-3.8745;-0.0570;1772.7450;-24.2550;-1.3497;-0.0196
14822;1797.0000;2575.8335;778.8335;43.3408;0.5194;1.3420;8.159;-1357.335571;1424.628296;859.138367;0.278259;-0.697494;0.111605;-0.650860;1799.2313;2.2313;0.1242;0.0018;1754.7903;-42.2097;-2.3489;-0.0343;1840.7677;43.7677;2.4356;0.0347;1874.3779;77.3779;4.3060;0.0608
14845;1997.0000;2859.7634;862.7634;43.2030;0.5181;1.2706;4.950;-1291.032715;1407.911255;974.963074;0.291386;-0.712581;0.108066;-0.629002;2002.9950;5.9950;0.3002;0.0043;2010.4829;13.4829;0.6752;0.0097;2074.0686;77.0686;3.8592;0.0546;2044.6117;47.6117;2.3842;0.0340
14866;1997.0000;3243.6653;1246.6653;62.4269;0.6998;1.1961;5.034;-1213.946411;1406.530396;1070.185913;0.282672;-0.742486;0.118178;-0.595688;1991.3340;-5.6660;-0.2837;-0.0041;2279.2092;282.2092;14.1317;0.1907;2350.6680;353.6680;17.7100;0.2352;2298.0649;301.0649;15.0759;0.2026
14888;2597.0000;3506.1694;909.1694;35.0084;0.4330;1.1668;9.321;-1170.585938;1405.629028;1190.314697;0.258801;-0.757641;0.106802;-0.589572;2593.8315;-3.1685;-0.1220;-0.0018;2352.0208;-244.9792;-9.4332;-0.1429;2492.6899;-104.3101;-4.0166;-0.0591;2628.9980;31.9980;1.2321;0.0177
14911;2597.0000;3639.7661;1042.7661;40.1527;0.4870;1.1280;16.277;-1099.008667;1428.040161;1333.837524;0.236676;-0.768145;0.107632;-0.585109;2583.8972;-13.1028;-0.5045;-0.0073;2231.3442;-365.6558;-14.0799;-0.2189;2460.0632;-136.9368;-5.2729;-0.0782;2642.9521;45.9521;1.7694;0.0253
14933;2197.0000;3216.4946;1019.4946;46.4039;0.5500;1.0659;23.456;-992.291565;1464.573120;1446.773193;0.249739;-0.778086;0.061932;-0.573042;2347.3188;150.3188;6.8420;0.0955;1925.0591;-271.9409;-12.3778;-0.1906;2092.8696;-104.1304;-4.7397;-0.0701;2303.3892;106.3892;4.8425;0.0682
14958;2197.0000;1951.5115;-245.4885;-11.1738;-0.1709;0.9860;30.990;-857.753540;1472.067139;1527.296143;0.244588;-0.820890;0.046752;-0.513937;2208.7268;11.7268;0.5338;0.0077;1561.7136;-635.2864;-28.9161;-0.4924;1277.0009;-919.9991;-41.8752;-0.7828;1517.8832;-679.1168;-30.9111;-0.5335
14980;417.0000;790.2068;373.2068;89.4980;0.9222;0.9991;35.726;-822.104736;1487.493042;1603.237915;0.234284;-0.832420;0.034968;-0.500964;429.4418;12.4418;2.9836;0.0424;1150.1129;733.1129;175.8065;1.4637;706.6647;289.6647;69.4640;0.7610;575.8325;158.8325;38.0893;0.4656
15003;417.0000;172.6824;-244.3176;-58.5894;-1.2719;1.0244;40.052;-795.626038;1550.861816;1678.475586;0.241683;-0.844160;0.000586;-0.478521;275.4850;-141.5150;-33.9364;-0.5981;827.8164;410.8164;98.5171;0.9893;382.9414;-34.0586;-8.1675;-0.1229;171.4793;-245.5207;-58.8779;-1.2820
15025;77.0000;80.9942;3.9942;5.1873;0.0730;0.9710;41.898;-737.767639;1628.917358;1658.051392;0.166602;-0.838055;0.019675;-0.519154;79.6972;2.6972;3.5028;0.0497;805.2238;728.2238;945.7452;3.3865;314.5790;237.5790;308.5442;2.0305;86.4144;9.4144;12.2264;0.1664
15071;1097.0000;1098.8386;1.8386;0.1676;0.0024;0.8560;35.397;-721.799377;1730.464966;1468.326050;0.076388;-0.820819;0.047716;-0.564043;1091.5886;-5.4114;-0.4933;-0.0071;1815.0670;718.0670;65.4573;0.7265;1103.9841;6.9841;0.6367;0.0092;858.6692;-238.3308;-21.7257;-0.3534
15077;1097.0000;1466.2310;369.2310;33.6582;0.4185;0.8532;34.039;-731.799316;1734.108521;1446.485229;0.070333;-0.815754;0.045399;-0.572309;1101.5303;4.5303;0.4130;0.0059;2021.4059;924.4059;84.2667;0.8818;1414.5082;317.5082;28.9433;0.3667;1194.6431;97.6431;8.9009;0.1230
15119;3597.0000;4429.3130;832.3130;23.1391;0.3003;0.8682;24.585;-819.603821;1760.857178;1289.146362;0.041752;-0.779491;0.061366;-0.622001;3524.5327;-72.4673;-2.0147;-0.0294;3302.3523;-294.6477;-8.1915;-0.1233;3299.2847;-297.7153;-8.2768;-0.1246;3290.3545;-306.6455;-8.5250;-0.1286
15168;4997.0000;6533.5171;1536.5171;30.7488;0.3868;0.7972;20.067;-783.824463;1774.624512;1121.781128;-0.019138;-0.725514;0.066312;-0.684738;4985.2700;-11.7300;-0.2347;-0.0034;4734.3018;-262.6982;-5.2571;-0.0779;4972.4043;-24.5957;-0.4922;-0.0071;4898.6699;-98.3301;-1.9678;-0.0287
15215;4797.0000;6568.3633;1771.3633;36.9265;0.4534;0.8051;19.586;-798.547852;1777.153809;936.330322;-0.041839;-0.662006;0.063058;-0.745669;4760.6909;-36.3091;-0.7569;-0.0110;4832.1353;35.1353;0.7324;0.0105;5049.8564;252.8564;5.2711;0.0741;4980.2046;183.2046;3.8191;0.0541
15255;4497.0000;5669.3320;1172.3320;26.0692;0.3342;0.7766;24.708;-748.636963;1770.450439;808.849487;-0.080005;-0.589414;0.061237;-0.801524;4549.5586;52.5586;1.1687;0.0168;4661.3706;164.3706;3.6551;0.0518;4565.6899;68.6899;1.5275;0.0219;4234.8765;-262.1235;-5.8289;-0.0866
15301;1297.0000;1316.9698;19.9698;1.5397;0.0220;0.7759;35.508;-679.233765;1773.063843;640.016602;-0.107070;-0.467466;0.042749;-0.876461;1318.5422;21.5422;1.6609;0.0238;2804.6685;1507.6685;116.2427;1.1127;1735.7140;438.7140;33.8253;0.4204;1162.4248;-134.5752;-10.3759;-0.1580
15354;257.0000;107.3647;-149.6353;-58.2239;-1.2592;0.6630;42.606;-536.474548;1819.266968;668.748901;-0.210944;-0.387035;0.008389;-0.897572;279.1371;22.1371;8.6137;0.1192;1960.1143;1703.1143;662.6904;2.9311;489.6301;232.6301;90.5175;0.9299;194.9933;-62.0067;-24.1271;-0.3983
15407;1597.0000;449.7560;-1147.2439;-71.8374;-1.8281;0.4612;41.264;-389.100922;1751.833618;793.885864;-0.216499;-0.426369;-0.002021;-0.878256;1576.3156;-20.6844;-1.2952;-0.0188;4718.7441;3121.7441;195.4755;1.5630;1271.7345;-325.2655;-20.3673;-0.3286;693.2568;-903.7432;-56.5901;-1.2039
15454;8997.0000;10293.5020;1296.5020;14.4104;0.1942;0.5223;27.133;-503.713806;1680.596313;825.736694;-0.133510;-0.492593;0.050146;-0.858494;8981.2549;-15.7451;-0.1750;-0.0025;9346.4170;349.4170;3.8837;0.0550;8833.5713;-163.4287;-1.8165;-0.0264;8080.4751;-916.5249;-10.1870;-0.1550
15467;8997.0000;11877.0879;2880.0879;32.0116;0.4007;0.5393;24.464;-529.063782;1669.676636;837.527161;-0.116773;-0.515378;0.048107;-0.847605;8976.9307;-20.0693;-0.2231;-0.0032;9371.2227;374.2227;4.1594;0.0588;9327.3174;330.3174;3.6714;0.0520;8798.6611;-198.3389;-2.2045;-0.0322
15469;8997.0000;12208.0791;3211.0791;35.6906;0.4403;0.5392;23.961;-530.657532;1665.527222;839.926941;-0.114037;-0.516603;0.054502;-0.846845;9010.7617;13.7617;0.1530;0.0022;9456.0566;459.0566;5.1023;0.0718;9500.9482;503.9482;5.6013;0.0786;8996.4111;-0.5889;-0.0065;-0.0001
15483;8997.0000;14532.0449;5535.0449;61.5210;0.6917;0.5386;19.790;-543.264404;1652.287354;877.333923;-0.122201;-0.530838;0.043745;-0.837475;9053.4150;56.4150;0.6270;0.0090;10140.6650;1143.6650;12.7116;0.1726;10691.9395;1694.9395;18.8389;0.2490;10899.7559;1902.7559;21.1488;0.2768
15504;8997.0000;15771.1191;6774.1191;75.2931;0.8098;0.5405;14.766;-557.248840;1641.305542;932.448608;-0.085441;-0.581854;0.048293;-0.807349;8950.3564;-46.6436;-0.5184;-0.0075;10769.4443;1772.4443;19.7004;0.2594;11419.6709;2422.6709;26.9275;0.3440;11168.9893;2171.9893;24.1413;0.3120
15507;8997.0000;15759.3916;6762.3916;75.1627;0.8087;0.5415;14.432;-558.848755;1640.630737;936.491882;-0.081193;-0.584687;0.052020;-0.805508;9490.7627;493.7627;5.4881;0.0771;10763.4248;1766.4248;19.6335;0.2586;11402.8945;2405.8945;26.7411;0.3419;11134.0166;2137.0166;23.7525;0.3075
15552;9597.0000;14113.0684;4516.0684;47.0571;0.5564;0.5774;14.378;-594.086853;1638.008545;921.942139;-0.059613;-0.633982;0.052197;-0.769278;9039.7129;-557.2871;-5.8069;-0.0863;9586.9844;-10.0156;-0.1044;-0.0015;10173.3145;576.3145;6.0052;0.0841;9979.8730;382.8730;3.9895;0.0564
15601;7997.0000;11245.5977;3248.5977;40.6227;0.4918;0.6519;10.490;-674.408508;1606.314575;929.849609;-0.004233;-0.648530;0.050705;-0.759487;7962.6885;-34.3115;-0.4291;-0.0062;7672.8374;-324.1626;-4.0536;-0.0597;8077.5483;80.5483;1.0072;0.0145;8326.0273;329.0273;4.1144;0.0582
15650;8297.0000;11486.5244;3189.5244;38.4419;0.4693;0.6388;6.798;-663.730835;1590.436157;1055.104614;0.040333;-0.700747;0.028257;-0.711708;8303.6719;6.6719;0.0804;0.0012;8096.3940;-200.6060;-2.4178;-0.0353;8430.7227;133.7227;1.6117;0.0231;8416.1572;119.1572;1.4361;0.0206
15698;7997.0000;11272.3770;3275.3770;40.9576;0.4953;0.6493;11.421;-663.223755;1575.775879;1134.652832;0.073322;-0.745543;0.012598;-0.662292;8016.6514;19.6514;0.2457;0.0035;7415.9604;-581.0396;-7.2657;-0.1088;7946.5718;-50.4282;-0.6306;-0.0091;8293.5361;296.5361;3.7081;0.0525
15742;5497.0000;7963.3711;2466.3711;44.8676;0.5347;0.6904;22.598;-660.257202;1572.053101;1277.480957;0.096433;-0.804448;0.022026;-0.585730;5971.9482;474.9482;8.6401;0.1196;4910.4136;-586.5864;-10.6710;-0.1628;5314.1978;-182.8022;-3.3255;-0.0488;5717.4932;220.4932;4.0112;0.0567
15789;447.0000;807.9858;360.9858;80.7574;0.8541;0.6546;38.685;-529.213074;1555.667847;1421.253418;0.126313;-0.878286;0.021147;-0.460663;598.0620;151.0620;33.7946;0.4200;2290.2942;1843.2942;412.3701;2.3572;1141.7784;694.7784;155.4314;1.3529;666.2036;219.2036;49.0388;0.5757
15838;50.0000;45.8675;-4.1325;-8.2650;-0.1245;0.8272;44.490;-602.956482;1533.621704;1594.567383;0.195127;-0.886855;0.033341;-0.417495;52.8118;2.8118;5.6236;0.0789;962.9974;912.9974;1825.9949;4.2675;352.7972;302.7972;605.5944;2.8188;56.3050;6.3050;12.6100;0.1713
15886;117.0000;131.5421;14.5421;12.4291;0.1690;0.9419;41.143;-720.950806;1528.445068;1637.755127;0.225670;-0.885086;0.030703;-0.405898;112.2808;-4.7192;-4.0335;-0.0594;933.5450;816.5450;697.9017;2.9962;415.5139;298.5139;255.1401;1.8284;127.9571;10.9571;9.3650;0.1292
15936;1497.0000;1945.6660;448.6660;29.9710;0.3782;1.0051;30.707;-877.718506;1503.086182;1535.257935;0.237507;-0.863927;0.047566;-0.441541;1845.9131;348.9131;23.3075;0.3023;1512.4984;15.4984;1.0353;0.0149;1270.7489;-226.2511;-15.1136;-0.2364;1496.5216;-0.4784;-0.0320;-0.0005
16025;2397.0000;3370.9548;973.9548;40.6322;0.4919;1.0140;24.465;-938.251160;1484.514404;1442.613403;0.195850;-0.790204;0.085593;-0.574364;2349.1311;-47.8689;-1.9970;-0.0291;2031.2306;-365.7694;-15.2595;-0.2389;2174.0317;-222.9683;-9.3020;-0.1409;2442.5801;45.5801;1.9015;0.0272
16076;1797.0000;2550.9824;753.9824;41.9578;0.5055;1.0219;27.641;-919.115356;1483.748535;1496.325806;0.149254;-0.786812;0.094655;-0.591347;1844.6719;47.6719;2.6529;0.0378;1692.8241;-104.1759;-5.7972;-0.0862;1649.6621;-147.3379;-8.1991;-0.1234;1909.7686;112.7686;6.2754;0.0878
16120;897.0000;1348.0583;451.0583;50.2852;0.5877;1.0430;32.008;-895.691772;1470.328369;1573.616089;0.001870;-0.779355;0.155272;-0.607036;1017.0822;120.0822;13.3871;0.1813;1178.0021;281.0021;31.3269;0.3932;906.6825;9.6825;1.0794;0.0155;998.9897;101.9897;11.3701;0.1554
16179;557.0000;733.4014;176.4014;31.6699;0.3969;1.1527;34.125;-963.073364;1471.997559;1669.869629;-0.087519;-0.816796;0.172144;-0.543646;506.4082;-50.5918;-9.0829;-0.1374;840.6264;283.6264;50.9204;0.5938;569.1028;12.1028;2.1729;0.0310;565.6034;8.6034;1.5446;0.0221
16228;697.0000;939.3918;242.3918;34.7765;0.4306;1.1840;32.877;-1004.567749;1505.595337;1668.273438;-0.036216;-0.896621;0.141725;-0.417939;683.6122;-13.3878;-1.9208;-0.0280;917.8944;220.8944;31.6922;0.3972;678.0387;-18.9613;-2.7204;-0.0398;699.4852;2.4852;0.3566;0.0051
16275;1097.0000;1473.4340;376.4340;34.3149;0.4256;1.2237;29.757;-1075.027710;1543.087036;1633.820190;0.096438;-0.885663;0.070188;-0.448748;877.0751;-219.9249;-20.0478;-0.3228;1104.3301;7.3301;0.6682;0.0096;978.3376;-118.6624;-10.8170;-0.1652;1102.2235;5.2235;0.4762;0.0069
16321;1797.0000;2472.5276;675.5276;37.5920;0.4604;1.2394;22.702;-1159.256714;1537.242065;1506.917236;0.105969;-0.801676;0.062282;-0.584985;1874.2607;77.2607;4.2994;0.0607;1482.6709;-314.3291;-17.4919;-0.2774;1617.1334;-179.8666;-10.0093;-0.1522;1771.1702;-25.8298;-1.4374;-0.0209
16366;1897.0000;2838.7358;941.7358;49.6434;0.5815;1.2996;12.152;-1291.915771;1536.069580;1304.386963;0.123756;-0.768675;0.061159;-0.624566;1900.8828;3.8828;0.2047;0.0029;1822.0383;-74.9617;-3.9516;-0.0582;1974.0026;77.0026;4.0592;0.0574;2073.2546;176.2546;9.2912;0.1282
16411;1597.0000;2142.6216;545.6216;34.1654;0.4240;1.4825;2.723;-1508.057373;1536.321045;1093.859741;0.129351;-0.735217;0.069686;-0.661716;1596.9896;-0.0104;-0.0006;-0.0000;1522.3195;-74.6805;-4.6763;-0.0691;1570.8314;-26.1686;-1.6386;-0.0238;1566.4263;-30.5737;-1.9144;-0.0279
16458;1397.0000;1865.6521;468.6521;33.5470;0.4173;1.5946;7.811;-1613.342163;1511.052490;825.908997;0.146353;-0.677561;0.056520;-0.718539;1403.9010;6.9010;0.4940;0.0071;1275.1296;-121.8704;-8.7237;-0.1317;1338.2051;-58.7949;-4.2087;-0.0620;1353.9030;-43.0970;-3.0850;-0.0452
16505;967.0000;1348.2856;381.2856;39.4297;0.4795;1.8739;12.677;-1867.559082;1527.740112;639.842834;0.125948;-0.595383;0.076583;-0.789804;789.8047;-177.1953;-18.3242;-0.2920;885.8503;-81.1497;-8.3919;-0.1265;949.0361;-17.9639;-1.8577;-0.0271;981.1512;14.1512;1.4634;0.0210
16552;837.0000;1140.5969;303.5969;36.2720;0.4465;1.9989;16.391;-1961.265991;1531.297485;489.299194;0.116720;-0.551560;0.052749;-0.824243;832.6081;-4.3919;-0.5247;-0.0076;735.7935;-101.2065;-12.0916;-0.1859;793.8249;-43.1751;-5.1583;-0.0764;828.4836;-8.5164;-1.0175;-0.0148
16618;597.0000;782.1655;185.1655;31.0160;0.3897;2.1928;22.976;-2070.168457;1529.295898;199.420395;0.092540;-0.489156;0.080214;-0.863555;638.2766;41.2766;6.9140;0.0965;537.5764;-59.4236;-9.9537;-0.1513;562.9859;-34.0141;-5.6975;-0.0846;567.0034;-29.9966;-5.0246;-0.0744
16666;397.0000;573.1982;176.1982;44.3824;0.5299;2.4584;24.841;-2285.304199;1481.432251;26.418150;0.133533;-0.519055;0.128017;-0.834483;381.9767;-15.0233;-3.7842;-0.0557;409.2547;12.2547;3.0868;0.0439;422.2013;25.2013;6.3479;0.0888;418.4727;21.4727;5.4087;0.0760
16716;337.0000;497.8220;160.8220;47.7217;0.5629;2.7452;23.138;-2579.307373;1463.942993;-11.784682;0.178595;-0.477576;0.200321;-0.836598;390.5164;53.5164;15.8802;0.2126;340.3118;3.3118;0.9827;0.0141;356.8527;19.8527;5.8910;0.0826;360.5409;23.5409;6.9854;0.0974
16763;237.0000;326.7505;89.7505;37.8694;0.4633;3.0354;26.445;-2780.433105;1472.017944;-279.408691;0.173940;-0.427214;0.218052;-0.860050;292.0686;55.0686;23.2357;0.3014;251.3771;14.3771;6.0663;0.0850;253.6638;16.6638;7.0311;0.0980;247.0948;10.0948;4.2594;0.0602
16853;117.0000;150.4636;33.4636;28.6013;0.3629;3.5691;30.792;-3147.038086;1623.761841;-735.174072;0.047801;-0.505018;0.064183;-0.859391;315.0074;198.0074;169.2371;1.4289;159.9723;42.9723;36.7284;0.4513;141.3231;24.3231;20.7890;0.2725;133.3610;16.3610;13.9838;0.1888
